No. Time Source Destination Protocol Length Info
1359 1.403634 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1151992 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1360 1.404602 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1066160 Win = 379648 Len = 0
1361 1.404603 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1069080 Win = 379648 Len = 0
1362 1.404603 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1072000 Win = 379648 Len = 0
1363 1.404603 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1074920 Win = 379648 Len = 0
1364 1.404603 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1077840 Win = 379648 Len = 0
1365 1.404638 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1153452 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1366 1.404642 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1154912 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1367 1.404644 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1156372 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1368 1.404646 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1157832 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1369 1.404648 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1159292 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1370 1.40465 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1160752 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1371 1.404652 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1162212 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1372 1.404654 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [PSH  ACK] Seq = 1163672 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1373 1.404656 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1165132 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1374 1.404657 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1166592 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1375 1.405758 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1080760 Win = 379648 Len = 0
1376 1.405758 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1083680 Win = 379648 Len = 0
1377 1.405758 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1086600 Win = 379648 Len = 0
1378 1.405758 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1089520 Win = 379648 Len = 0
1379 1.405792 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1168052 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1380 1.405795 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1169512 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1381 1.405798 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1170972 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1382 1.4058 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1172432 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1383 1.405804 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1173892 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1384 1.405806 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1175352 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1385 1.405808 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1176812 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1386 1.405809 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1178272 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1387 1.405811 172.27.136.12 114.212.128.2 TCP 1077 65338  >  80 [PSH  ACK] Seq = 1179732 Ack = 1 Win = 65536 Len = 1023 [TCP segment of a reassembled PDU]
1388 1.407166 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1092440 Win = 379648 Len = 0
1389 1.407166 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1095360 Win = 379648 Len = 0
1390 1.407167 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1098280 Win = 379648 Len = 0
1391 1.407167 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1101200 Win = 379648 Len = 0
1392 1.407167 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1104120 Win = 379648 Len = 0
1393 1.407204 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1180755 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1394 1.407208 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1182215 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1395 1.407211 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1183675 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1396 1.407212 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1185135 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1397 1.407214 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1186595 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1398 1.407216 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1188055 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1399 1.407218 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1189515 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1400 1.407219 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1190975 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1401 1.407221 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1192435 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1402 1.407222 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1193895 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1403 1.409338 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1107040 Win = 379648 Len = 0
1404 1.409339 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1109960 Win = 379648 Len = 0
1405 1.409339 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1112880 Win = 379648 Len = 0
1406 1.409339 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1115492 Win = 379648 Len = 0
1407 1.409339 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1118412 Win = 379648 Len = 0
1408 1.409374 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1195355 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1409 1.409377 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [PSH  ACK] Seq = 1196815 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1410 1.40938 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1198275 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1411 1.409382 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1199735 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1412 1.409383 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1201195 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1413 1.409386 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1202655 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1414 1.409388 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1204115 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1415 1.409393 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1205575 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1416 1.409394 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1207035 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1417 1.409397 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1208495 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1418 1.410865 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1121332 Win = 379648 Len = 0
1419 1.410865 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1124252 Win = 379648 Len = 0
1420 1.410865 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1127172 Win = 379648 Len = 0
1421 1.410865 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1130092 Win = 379648 Len = 0
1422 1.410865 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1133012 Win = 379648 Len = 0
1423 1.410865 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1135932 Win = 379648 Len = 0
1424 1.410865 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1138852 Win = 379648 Len = 0
1425 1.410866 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1141772 Win = 379648 Len = 0
1426 1.410906 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1209955 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1427 1.41091 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1211415 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1428 1.410912 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [PSH  ACK] Seq = 1212875 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1429 1.410913 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1214335 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1430 1.410915 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1215795 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1431 1.410917 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1217255 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1432 1.410918 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1218715 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1433 1.41092 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1220175 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1434 1.410922 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1221635 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1435 1.410924 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1223095 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1436 1.410925 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1224555 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1437 1.410927 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1226015 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1438 1.410928 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1227475 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1439 1.41093 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [PSH  ACK] Seq = 1228935 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1440 1.410932 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1230395 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1441 1.410933 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1231855 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1442 1.411258 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1144692 Win = 379648 Len = 0
1443 1.411258 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1147612 Win = 379648 Len = 0
1444 1.411259 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1150532 Win = 379648 Len = 0
1445 1.411259 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1153452 Win = 379648 Len = 0
1446 1.411259 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1156372 Win = 379648 Len = 0
1447 1.411259 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1159292 Win = 379648 Len = 0
1448 1.411296 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1233315 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1449 1.4113 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1234775 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1450 1.411302 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1236235 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1451 1.411304 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1237695 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1452 1.411306 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1239155 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1453 1.411308 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1240615 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1454 1.411309 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1242075 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1455 1.411311 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1243535 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1456 1.411313 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [PSH  ACK] Seq = 1244995 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1457 1.411314 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1246455 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1458 1.411316 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1247915 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1459 1.411319 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1249375 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1460 1.412622 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1162212 Win = 379648 Len = 0
1461 1.412623 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1165132 Win = 379648 Len = 0
1462 1.412623 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1168052 Win = 379648 Len = 0
1463 1.412652 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1250835 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1464 1.412658 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1252295 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1465 1.412661 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1253755 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1466 1.412663 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1255215 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1467 1.412664 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1256675 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1468 1.412666 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1258135 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1469 1.41351 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1170972 Win = 379648 Len = 0
1470 1.41351 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1173892 Win = 379648 Len = 0
1471 1.41351 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1176812 Win = 379648 Len = 0
1472 1.41351 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1179732 Win = 379648 Len = 0
1473 1.41351 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1180755 Win = 379648 Len = 0
1474 1.413542 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1259595 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1475 1.413545 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [PSH  ACK] Seq = 1261055 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1476 1.413548 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1262515 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1477 1.413549 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1263975 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1478 1.413551 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1265435 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1479 1.413552 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1266895 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1480 1.413555 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1268355 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1481 1.413556 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1269815 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1482 1.413558 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1271275 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1483 1.414459 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1183675 Win = 379648 Len = 0
1484 1.414459 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1186595 Win = 379648 Len = 0
1485 1.41446 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1189515 Win = 379648 Len = 0
1486 1.41446 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1192435 Win = 379648 Len = 0
1487 1.41446 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1195355 Win = 379648 Len = 0
1488 1.414492 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1272735 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1489 1.414495 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1274195 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1490 1.414498 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1275655 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1491 1.4145 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1277115 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1492 1.414501 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [PSH  ACK] Seq = 1278575 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1493 1.414503 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1280035 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1494 1.414504 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1281495 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1495 1.414507 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1282955 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1496 1.414508 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1284415 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1497 1.41451 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1285875 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1498 1.415347 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1198275 Win = 379648 Len = 0
1499 1.415347 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1201195 Win = 379648 Len = 0
1500 1.415347 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1204115 Win = 379648 Len = 0
1501 1.415347 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1207035 Win = 379648 Len = 0
1502 1.415348 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1209955 Win = 379648 Len = 0
1503 1.41538 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1287335 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1504 1.415383 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1288795 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1505 1.415386 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1290255 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1506 1.415387 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1291715 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1507 1.415389 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1293175 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1508 1.41539 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [PSH  ACK] Seq = 1294635 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1509 1.415392 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1296095 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1510 1.415393 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1297555 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1511 1.415397 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1299015 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1512 1.415398 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1300475 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1513 1.417413 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1212875 Win = 379648 Len = 0
1514 1.417414 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1215795 Win = 379648 Len = 0
1515 1.417414 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1218715 Win = 379648 Len = 0
1516 1.417414 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1221635 Win = 379648 Len = 0
1517 1.417414 114.212.128.2 172.27.136.12 TCP 60 80  >  65338 [ACK] Seq = 1 Ack = 1224555 Win = 379648 Len = 0
1518 1.417447 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1301935 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1519 1.417451 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1303395 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1520 1.417453 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1304855 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1521 1.417455 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1306315 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1522 1.417457 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1307775 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1523 1.417458 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [ACK] Seq = 1309235 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
1524 1.41746 172.27.136.12 114.212.128.2 TCP 1514 65338  >  80 [PSH  ACK] Seq = 1310695 Ack = 1 Win = 65536 Len = 1460 [TCP segment of a reassembled PDU]
